"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Klk12",0.293507476098535,0.255007686964825,1.15389107911223,0.220998057425854,0.825093945536346,NA
"A430088P11Rik",0.369898919948528,0.289465160628532,1.04881499429218,0.275992584205841,0.7825537620598,NA
"2700089I24Rik",0.0420467745269488,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"Myoz1",0.485091996060262,-1.57040523942004,0.956575075623296,-1.64169575335922,0.100653072184757,NA
"Actc1",0.215565768106209,-0.355121246376721,1.3497338781954,-0.263104640191383,0.792469927558567,NA
"Adipoq",0.520519761991469,1.66968429333729,0.951055948335773,1.75561100927766,0.079154851111987,NA
"Chrng",0.0187077050471639,-0.13686122633854,2.97998498270785,-0.0459268174614009,0.963368579481562,NA
"Sprr2d",0,NA,NA,NA,NA,NA
"Hoxd9",0,NA,NA,NA,NA,NA
"Ceacam15",0.354588849689882,0.00925782583552224,0.9625065724733,0.00961845466855662,0.992325701852219,NA
"Mir6339",0.0421180657338163,0.0554964042170378,2.97998498270785,0.0186230482834881,0.985141816151904,NA
"Spaca5",0.306178233590061,0.107404084189902,1.19088906981905,0.0901881517866493,0.928137699461062,NA
"Tescl",0.22523183397915,1.02360147323551,1.52511317037014,0.67116427365655,0.502115885254929,NA
"D630010B17Rik",0.118089391536455,0.240319297455008,1.88172282737149,0.127712378230912,0.898376593902871,NA
"1700044C05Rik",0,NA,NA,NA,NA,NA
"8430422H06Rik",0,NA,NA,NA,NA,NA
"Pldi",0.142753220751749,0.795973195214508,1.58785334884496,0.50128886007862,0.616167844169313,NA
"Gm4971",0,NA,NA,NA,NA,NA
"Cyp4a14",0.438545557516228,-1.14546489870735,1.09359603240859,-1.04742964016111,0.294901467240144,NA
"Mir484",0.246945598625891,0.794182640983338,1.17456915372411,0.676148048384626,0.498946653050024,NA
"Mir483",0.0343228289375982,-0.329218002781204,2.97998498270785,-0.110476396589774,0.912031568065074,NA
"Mir532",0.453206011539646,-0.481234044153065,1.03163812056253,-0.466475631872403,0.640875086062746,NA
"Mir463",0,NA,NA,NA,NA,NA
"Mir451a",0,NA,NA,NA,NA,NA
"Mir449a",0,NA,NA,NA,NA,NA
"Mir365-2",0,NA,NA,NA,NA,NA
"Mir429",0,NA,NA,NA,NA,NA
"Gm13985",0,NA,NA,NA,NA,NA
"H2-Q9",0,NA,NA,NA,NA,NA
"Klf17",0.104103069291154,0.649896757861626,2.25351080068335,0.288393007774603,0.773045919466038,NA
"Slc10a6",0.569243061289786,1.08216751673604,0.839419593488731,1.28918543852238,0.197333626117046,NA
"Esp23",0,NA,NA,NA,NA,NA
"Esp8",0,NA,NA,NA,NA,NA
"Esp4",0,NA,NA,NA,NA,NA
"Gcg",0.467416363503526,0.441420088277209,0.879268420551896,0.502031095350996,0.615645647887951,NA
"Prss3",0.030714112543509,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"Hbb-y",0.12218306004351,-0.329482211515092,1.84653603503068,-0.178432592304985,0.85838325502943,NA
"Vmn2r93",0,NA,NA,NA,NA,NA
"Vmn2r92",0,NA,NA,NA,NA,NA
"Vmn2r91",0,NA,NA,NA,NA,NA
"Vmn2r90",0.0544530107897637,-0.329218002781204,2.97998498270785,-0.110476396589774,0.912031568065074,NA
"Vmn2r83",0.0543402851416944,0.0554964042170379,2.97998498270785,0.0186230482834881,0.985141816151904,NA
"Dydc1",0.364586020933549,1.13084189614388,0.909653431584232,1.24315685169727,0.213810039324618,NA
"Art2b",0.101888486667362,0.0555014917657229,2.24748105851954,0.0246949764294267,0.980298262088672,NA
"Zp4-ps",0.0198938584372584,-0.13686122633854,2.97998498270785,-0.0459268174614009,0.963368579481562,NA
"A430093F15Rik",0.681983071042654,0.294407383977479,0.825241012361999,0.356753214597064,0.721276563822344,NA
"Dsg1a",0.270686521138334,0.637944195424207,1.26759356212353,0.503271880266964,0.614773133804527,NA
"Mir30e",0,NA,NA,NA,NA,NA
"Mir206",0.0657623795566356,-0.329217855422755,2.94548645529861,-0.111770283251694,0.911005550378498,NA
"Vmn2r115",0,NA,NA,NA,NA,NA
"Nepn",0.0656592615240316,-0.876986317771127,2.96414169961094,-0.295865180091166,0.767333043446529,NA
"Gm16336",0.145489548140559,-0.32947764584833,1.77707403351592,-0.185404569328191,0.852911724748953,NA
"Gm4861",0.420440499804224,-0.555651678622836,1.18950090996136,-0.467130099665821,0.640406800375797,NA
"Akr1b3",0,NA,NA,NA,NA,NA
"Mir3074-1",0,NA,NA,NA,NA,NA
"4933438K21Rik",0,NA,NA,NA,NA,NA
"Gm3055",0,NA,NA,NA,NA,NA
"Pate3",0.168789956854888,-0.53221307838869,1.52013006465458,-0.350110224620566,0.726255977794828,NA
"Cyp2a4",0.0197472091781703,-0.13686122633854,2.97998498270785,-0.0459268174614009,0.963368579481562,NA
"1700060C20Rik",0.109310729600296,0.240645006891044,1.66202669991389,0.144790096876009,0.88487660137746,NA
"Igsf23",0.0845771157894291,-0.136857214255288,2.32857388999197,-0.0587729746706725,0.95313293432809,NA
"Prelid2",0.70673221253974,0.593502840760028,0.733682875264035,0.808936477557064,0.418551685526366,NA
"Ctsq",0,NA,NA,NA,NA,NA
"Sh2d7",0.613325895534795,0.100345619673445,0.812843552631461,0.123450102235038,0.901750684608018,NA
"Mir7655",0.0361759340904373,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"Vmn1r69",0,NA,NA,NA,NA,NA
"Mir3089",0.0357453057425998,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"Mir3088",0,NA,NA,NA,NA,NA
"Kcnj1",0.286435670790016,1.09672391034712,1.16529657137238,0.941154326967168,0.346625778465627,NA
"Nlrp4g",0.376120372941424,0.812295878057678,1.360569329611,0.597026450897524,0.550489720887379,NA
"Lmod3",0.457640256417933,-0.426417853325677,0.921825790675284,-0.462579651859495,0.64366569671027,NA
"Gm3409",0,NA,NA,NA,NA,NA
"Gm3415",0,NA,NA,NA,NA,NA
"4930583P06Rik",0.770943554720198,0.996769723233836,0.732682960376722,1.36043797541208,0.173691368032331,NA
"Zfp981",0.294495442447332,-0.518121716285144,1.17089726651287,-0.442499723163755,0.658127630582633,NA
"C1rb",0.0198938584372584,-0.13686122633854,2.97998498270785,-0.0459268174614009,0.963368579481562,NA
"1700049E15Rik",0.0980205196369688,0.612463688293685,1.69776421772826,0.360747200287451,0.71828843653829,NA
"Dynlt1b",0.617857923635199,0.562001911423338,1.28732719111035,0.436564934932043,0.662426897291463,NA
"Mir3097",0.127304404884876,-0.329481164226057,1.82993173565579,-0.18005106846676,0.857112476420488,NA
"Gm9767",0.137159476514694,0.256898809523029,1.82190440952412,0.141005646717837,0.887865481479999,NA
"Gm4566",0.139643332882422,-0.329478745348068,1.79312852689097,-0.183745191940779,0.854213354400414,NA
"Ssxb3",0.0342603708263093,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"Hdgfl1",0.187704804107574,0.663079990956976,1.54486898414566,0.429214385013801,0.667767215379974,NA
"Scgb1b12",0,NA,NA,NA,NA,NA
"Pou5f1-rs4",0.136507433797714,-0.136856207178724,2.07833545144497,-0.0658489499775283,0.947498084328024,NA
"2410003L11Rik",0.280696587425572,-0.742260779131873,1.2948511852335,-0.573240220649773,0.566482054950562,NA
"Fam71a",0.795151998109221,1.06024054025269,1.02910087441295,1.03025909958293,0.302888393329591,NA
"4930412B13Rik",0.0396900755563663,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"3110015C05Rik",0.0361759340904373,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"Ces3b",0.138656469104048,-1.1230904059408,2.09190197272333,-0.536875255430211,0.591353784377226,NA
"Olfr944",0,NA,NA,NA,NA,NA
"Olfr945",0,NA,NA,NA,NA,NA
"Ces2e",0.378779463451379,0.827936192552076,0.893341973975678,0.926785281192459,0.354038028526551,NA
"Ucn2",0.529291617136256,-0.120141395617104,0.86869409782781,-0.138301153326034,0.890002414048135,NA
"Akp3",0.103717023782954,-0.329486237993738,1.91452392614209,-0.172098260823346,0.863360280026883,NA
"Nkx1-1",0.030714112543509,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"Fbxw27",0.14859917978791,0.256833797111605,1.79095552863495,0.143406015953596,0.88596953204029,NA
"Mir467b",0.0504613217216793,-0.329218002781204,2.97998498270785,-0.110476396589774,0.912031568065074,NA
"Gm13128",0,NA,NA,NA,NA,NA
"Cib3",0.127694810661994,0.623425236522169,1.60700314042564,0.387942761802597,0.698058392107546,NA
"A630073D07Rik",0,NA,NA,NA,NA,NA
"4930404N11Rik",0,NA,NA,NA,NA,NA
"Prr23a2",0,NA,NA,NA,NA,NA
"Prr23a1",0.0598292811719648,-0.136858124228218,2.53351557279201,-0.0540190578254058,0.956919980460494,NA
"Gm15091",0,NA,NA,NA,NA,NA
"Gm2663",0,NA,NA,NA,NA,NA
"Btbd35f14",0,NA,NA,NA,NA,NA
"Krtap10-4",0,NA,NA,NA,NA,NA
"4930544D05Rik",0.377682540295339,1.07731715569002,1.03034373103255,1.04559005237058,0.295750344011576,NA
"Rhox3g",0,NA,NA,NA,NA,NA
"Gm14124",0.128826846325173,0.536881917617097,1.64687837117984,0.325999738057444,0.744424553312801,NA
"Dsg1b",0.311327924729457,0.772526310005973,0.993989572129636,0.77719760012253,0.437042197902529,NA
"Sap18b",0,NA,NA,NA,NA,NA
"Tgif2lx2",0,NA,NA,NA,NA,NA
"Klra10",0,NA,NA,NA,NA,NA
"Raet1c",0,NA,NA,NA,NA,NA
"Mageb3",0.782751831979346,-0.571266930311339,0.758297007497627,-0.753355116350142,0.451236546546186,NA
"Gm11563",0,NA,NA,NA,NA,NA
"Pramef25",0,NA,NA,NA,NA,NA
"Reg2",0,NA,NA,NA,NA,NA
"Mir504",0.164641581561266,0.449088994629243,1.74492417183517,0.25736877388599,0.796894105974688,NA
"H2ab3",0.267700752453672,-0.735691392600368,1.0818651857423,-0.680021320859484,0.496490960939207,NA
"H2ab2",0,NA,NA,NA,NA,NA
"Samt2b",0,NA,NA,NA,NA,NA
"Olfr247",0,NA,NA,NA,NA,NA
"Scgb2b1",0,NA,NA,NA,NA,NA
"Gm7337",0.072474625026902,-0.136857598521808,2.41723783559452,-0.0566173491522187,0.954850014087749,NA
"Gm5039",0,NA,NA,NA,NA,NA
"4921511C20Rik",0,NA,NA,NA,NA,NA
"Mir669o",0,NA,NA,NA,NA,NA
"Gm11981",0.217809913831174,1.25192297673318,1.50609089117188,0.83123998961249,0.405838068040326,NA
"Mab21l4",0.455365827894382,0.502758641601606,0.922574114161653,0.544952035705516,0.585786506344859,NA
"Fam151a",0.133316312857193,-0.52185346782019,2.08989744039383,-0.24970290777611,0.802817109344638,NA
"H2bc1",0.0487650574061977,-0.13686122633854,2.97998498270785,-0.0459268174614009,0.963368579481562,NA
"H2ac10",0.0465109914153815,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"H2ac4",0.148631022813806,-0.136857552774827,2.40685366596896,-0.0568616009813501,0.954655442775362,NA
"Mup5",0.49976666100414,-0.570930472529277,1.05749622453281,-0.539888899160379,0.589273653868599,NA
"Mup4",0,NA,NA,NA,NA,NA
"Omt2a",0,NA,NA,NA,NA,NA
"Sprr2a3",0,NA,NA,NA,NA,NA
"Mir6905",0.195618511095832,-0.339757046808774,1.49934583073494,-0.226603522579066,0.820732052922287,NA
"Zscan4d",0,NA,NA,NA,NA,NA
"1810006J02Rik",0,NA,NA,NA,NA,NA
"Cylc1",0.172047138749581,0.737267914368524,1.82208258182991,0.404629253207661,0.685750052345785,NA
"2310005A03Rik",0.133653099731499,0.800421862431973,1.6090424703258,0.497452290535191,0.618870138922181,NA
"Vmn2r62",0,NA,NA,NA,NA,NA
"Vmn2r61",0,NA,NA,NA,NA,NA
"Il22ra2",0.0790167716772258,0.0555025023140312,2.03399276103007,0.027287463051699,0.978230456181942,NA
"Il22ra1",0.473341192525053,-1.06258702504803,0.84791180646285,-1.25318107018786,0.210139817437778,NA
"Serpina11",0.167242351514368,-1.323314269236,1.5269516025857,-0.866637991011062,0.386140390829831,NA
"Gje1",0.0500560879442221,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"1700046C09Rik",0.0197472091781703,-0.13686122633854,2.97998498270785,-0.0459268174614009,0.963368579481562,NA
"Gm11562",0,NA,NA,NA,NA,NA
"Mir8120",0.129368815638579,-1.12319598910551,2.12478558554881,-0.528616156258139,0.597071750337461,NA
"Mir692-3",0,NA,NA,NA,NA,NA
"1700084J12Rik",0.485602929788575,0.884786733058219,0.987125330397879,0.896326642435151,0.370078333774028,NA
"Mir3086",0.21212858138078,-0.927005344284462,1.45892895038665,-0.635401294928572,0.52516672375395,NA
"Mir3085",0.262843020553525,-0.0928013333456261,1.14007352673015,-0.0813994283437052,0.935124303719404,NA
"Znrf4",0.722320271883048,1.7684365642627,1.0507986072687,1.68294528754595,0.0923856834506077,NA
"Mir879",0,NA,NA,NA,NA,NA
"Mir871",0,NA,NA,NA,NA,NA
"Lipo1",0.0941604512322036,-0.714229763032443,2.68049783499286,-0.266454146579956,0.789889468952653,NA
"Pramef12",0,NA,NA,NA,NA,NA
"Mmp1b",0,NA,NA,NA,NA,NA
"Tssk6",0.395924812377304,0.592559286641383,1.06471819198576,0.556540961825989,0.577841100399071,NA
"2310034O05Rik",0.548741759746016,0.574271779589684,0.831535868160446,0.690615764849819,0.48980703770041,NA
"Vmn1r142",0,NA,NA,NA,NA,NA
"Mir448",0.131747885659858,-0.328975528917031,1.81618757887114,-0.18113521573664,0.856261443604859,NA
"Mir7657",0,NA,NA,NA,NA,NA
"Gm11747",0.303124735951285,0.880333423638529,0.933653301206274,0.942891137964321,0.345736588258098,NA
"Clrn2",0.293580503046351,0.187875431592087,0.959882477307591,0.19572753543649,0.844823431076982,NA
"Zdhhc25",0.196105329673546,1.12686370301136,1.74419444993504,0.646065410340761,0.518236995184003,NA
"Gm15127",0,NA,NA,NA,NA,NA
"Mir181c",0.294714533793698,-0.744241230618045,1.03145742341422,-0.721543336374021,0.470575287595987,NA
"Gm16404",0,NA,NA,NA,NA,NA
"Wap",0,NA,NA,NA,NA,NA
"Tmigd1",0.0394944183563405,0.0554964042170379,2.97998498270785,0.0186230482834881,0.985141816151904,NA
"Csf2",0.121906617128812,-0.521855344200873,2.13438083186762,-0.244499639618784,0.806843881046442,NA
"Gm22650",0.0597862666499738,0.247854034772615,2.97998498270785,0.0831729140283771,0.933714049573302,NA
"Gm23363",0.649378914924688,1.34196018017239,0.864998736074126,1.55140131910828,0.120805539312723,NA
"Snora62",0.600005865890606,-1.04266226026496,0.870480243667919,-1.19780117682111,0.230994428969245,NA
"Gm11757",0,NA,NA,NA,NA,NA
"Mir6376",0,NA,NA,NA,NA,NA
"Mir7j",0,NA,NA,NA,NA,NA
"Mir6377",0.0743411939357162,-0.714233107302514,2.85118547531789,-0.250503909158306,0.80219768198517,NA
"H2ab1",0,NA,NA,NA,NA,NA
"Mir8108",0,NA,NA,NA,NA,NA
"Fgf15",0.204258086378281,-0.122731860482251,1.20697809297058,-0.101685242836667,0.919006515934805,NA
"Esp5",0,NA,NA,NA,NA,NA
"Nkx1-2",0.159081852801217,-0.137098541162599,1.53949353831995,-0.0890543141299669,0.92903874511414,NA
"Wnt3a",0.173131790390955,-0.137095700881065,1.51306884908593,-0.0906077082770472,0.927804306810788,NA
"Sbp",0.0563284410991387,-0.329218002781204,2.97998498270785,-0.110476396589774,0.912031568065074,NA
"Hrnr",0.0494218175906729,-0.329218002781204,2.97998498270785,-0.110476396589774,0.912031568065074,NA
"Klri1",0,NA,NA,NA,NA,NA
"Rprl2",0,NA,NA,NA,NA,NA
"Rnu12",0.160691365719461,0.652039302405069,1.81091779264541,0.360060133625702,0.718802164850011,NA
"Gm5478",0,NA,NA,NA,NA,NA
"Sult2a7",0.0957932831073526,-0.136167462052402,2.29985831885291,-0.0592068915446573,0.952787320615218,NA
"Spdye4c",0.0807702004877311,-0.714231964909524,2.78968404333051,-0.256026114002798,0.797930673110312,NA
"Cd5l",0.395947377987647,-0.52974712474315,0.965486819455116,-0.548683953077804,0.58322236048904,NA
"Ifi44l",0,NA,NA,NA,NA,NA
"1810018F18Rik",0,NA,NA,NA,NA,NA
"1700066N21Rik",0,NA,NA,NA,NA,NA
"1700034E13Rik",0.349734909400831,1.13895887461409,1.49343935305667,0.762641530962036,0.445677209154177,NA
"Iqcf5",0.489424153722703,0.677920728945546,0.841658126519412,0.805458543778358,0.420555119984414,NA
"Mir6904",0.329557675917034,0.0890815090483873,1.08498315811252,0.082104047774674,0.934563974335533,NA
"Mir3112",0,NA,NA,NA,NA,NA
"Gm20498",0,NA,NA,NA,NA,NA
"Obox2",0,NA,NA,NA,NA,NA
"Aadacl4",0,NA,NA,NA,NA,NA
"Gm7361",0.780353391178967,-0.206606669606079,0.727500391518011,-0.283995269301466,0.776414006004833,NA
"Mir703",0.589986510107356,-0.515517428957675,0.764259002916607,-0.674532360090401,0.499972919536797,NA
"Kif28",0.749776314187371,0.233427360238819,0.800014927866096,0.291778755755779,0.77045578924771,NA
"Olfr56",0.0512046894629739,0.0554964042170381,2.97998498270785,0.0186230482834882,0.985141816151904,NA
"Olfr49",0,NA,NA,NA,NA,NA
"Oit3",0.345823620849966,-0.543475988500108,0.993092659715541,-0.547256072415015,0.584202818274299,NA
"Dio1",0.423697488536396,0.479332626521379,0.860467791325185,0.55706050982242,0.577486087435531,NA
"Gm4827",0.410149220318597,0.921343555729868,0.941872107222345,0.978204523379487,0.327973179711906,NA
"Mir7658",0,NA,NA,NA,NA,NA
"Scgb1b2",0,NA,NA,NA,NA,NA
"Sox5os3",0.78922520049476,1.26095536683003,0.765149174334868,1.64798631316064,0.0993554798301462,NA
"Gm13103",0,NA,NA,NA,NA,NA
"2310061N02Rik",0,NA,NA,NA,NA,NA
"Prss1",0,NA,NA,NA,NA,NA
"Olfr1270",0,NA,NA,NA,NA,NA
"Olfr1256",0,NA,NA,NA,NA,NA
"Olfr1257",0.0205831353565388,-0.136861226338539,2.97998498270785,-0.0459268174614009,0.963368579481562,NA
"Olfr1260",0.141415168643531,0.439338731111086,1.829501774878,0.240141188789162,0.810220804218099,NA
"Olfr1272",0.0465109914153815,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"Olfr1258",0,NA,NA,NA,NA,NA
"Olfr1255",0,NA,NA,NA,NA,NA
"Olfr1262",0,NA,NA,NA,NA,NA
"Olfr1234",0,NA,NA,NA,NA,NA
"AU016765",0,NA,NA,NA,NA,NA
"Mir7027",0.300025773474111,-1.3109196761828,1.01077632825459,-1.2969433885007,0.194650666110507,NA
"2210407C18Rik",0.117839690038009,-0.725722453412922,1.86064717628416,-0.390037650696484,0.696508706122814,NA
"Aldh8a1",0.422400371467358,0.566792408156627,1.01876784030911,0.55635090324863,0.577970995204638,NA
"C330022C24Rik",0.12647558454276,0.0555033633174331,1.83257866510371,0.0302870290778443,0.975838141124819,NA
"4930401O10Rik",0.0197472091781703,-0.13686122633854,2.97998498270785,-0.0459268174614009,0.963368579481562,NA
"Cphx1",0,NA,NA,NA,NA,NA
"Rhox13",0.0638515724661518,-0.329217954757973,2.96878615686179,-0.110893118386802,0.911701102676894,NA
"Mir6357",0,NA,NA,NA,NA,NA
"Mir6356",0,NA,NA,NA,NA,NA
"Mir6355",0,NA,NA,NA,NA,NA
"Mir6354",0,NA,NA,NA,NA,NA
"Pip",0,NA,NA,NA,NA,NA
"Prl5a1",0,NA,NA,NA,NA,NA
"Mir3092",0.130057379337991,0.418372613391947,2.12048928047606,0.197300036950915,0.843592750431206,NA
"E130018N17Rik",0.80515064740688,0.628071317619303,0.717328439887354,0.875570077380359,0.381263798270212,NA
"Vmn2r122",0,NA,NA,NA,NA,NA
"Gm4836",0,NA,NA,NA,NA,NA
"Gm31592",0.393510613248593,-0.878640695645256,0.970323848025597,-0.90551283206437,0.365193764894766,NA
"Mir8119",0.100651943358261,0.0554987333987517,2.63480176739408,0.0210637225485248,0.983194823682598,NA
"Cyp1a2",0.388434636040769,0.424684847205336,0.954003917760184,0.445160485506614,0.656203780351989,NA
"Krtap5-2",0,NA,NA,NA,NA,NA
"Arl14",0,NA,NA,NA,NA,NA
"Ceacam20",0.070338381706124,-0.329217635553124,2.89324741528365,-0.113788276043737,0.90940563258803,NA
"Moxd2",0,NA,NA,NA,NA,NA
"4930556C24Rik",0,NA,NA,NA,NA,NA
"4930556J02Rik",0.050103768471256,-0.329218002781204,2.97998498270785,-0.110476396589774,0.912031568065074,NA
"4933402E13Rik",0,NA,NA,NA,NA,NA
"1700003L19Rik",0.291803872603983,-0.463134576222908,1.0258293794581,-0.451473301015771,0.651648463556638,NA
"Ms4a4c",0.743397423141124,-0.410910095474604,0.949256501300685,-0.432875724223715,0.665105056885412,NA
"Mir5126",0,NA,NA,NA,NA,NA
"Cngb3",0.247719753835598,0.622423542804117,1.34783252152986,0.461795907771711,0.64422768578164,NA
"Gm32687",0,NA,NA,NA,NA,NA
"Lce1g",0,NA,NA,NA,NA,NA
"Gngt1",0,NA,NA,NA,NA,NA
"Krtap5-1",0,NA,NA,NA,NA,NA
"Olfr239",0.21708449901716,1.01716860681642,1.70632681334432,0.596115936795731,0.551097778367674,NA
"Gm20738",0,NA,NA,NA,NA,NA
"Olfr519",0.0177112154381485,-0.521575633336782,2.97998498270785,-0.175026262334663,0.861058997739494,NA
"4933406J09Rik",0.23223549975952,0.465361558198681,1.05758235701416,0.440023942449763,0.659919766620069,NA
"Cypt15",0.0198938584372584,-0.13686122633854,2.97998498270785,-0.0459268174614009,0.963368579481562,NA
"Olfr1459",0,NA,NA,NA,NA,NA
"Mir713",0,NA,NA,NA,NA,NA
"Tmem235",0.61150424596281,1.03182334518051,0.775157149433347,1.33111504671639,0.183151158702794,NA
"Defa36",0,NA,NA,NA,NA,NA
"Defa33",0,NA,NA,NA,NA,NA
"Gm21119",0.0653071885070332,-0.329217878656491,2.95095255714929,-0.111563257043524,0.911169706725093,NA
"AV051173",0.370952846101253,-0.939957758364322,1.07361901294502,-0.875504016816868,0.381299725591216,NA
"Gm20356",0.0487650574061977,-0.13686122633854,2.97998498270785,-0.0459268174614009,0.963368579481562,NA
"4930523O13Rik",0.123391085631077,0.256981850453659,1.86390240690238,0.1378730181913,0.890340775090931,NA
"1700017G19Rik",0.72467465410344,0.255366303536216,0.702992242839395,0.363256218169333,0.716413495532889,NA
"4933417E11Rik",0.328333970572248,-0.353206607233139,0.957947926664817,-0.368711698623181,0.712342627975774,NA
"4933436E23Rik",0,NA,NA,NA,NA,NA
"Gm10007",0.553581866424657,0.279159315317371,0.817703852181345,0.34139415458625,0.732806875039866,NA
"1700047G03Rik",0.159148368073012,0.0642014432372802,1.78672062717176,0.0359325583759036,0.971336134793371,NA
"Gm18853",0,NA,NA,NA,NA,NA
"4930529K09Rik",0.0639713011115028,-0.329217948392054,2.96729847726998,-0.110948713421963,0.911657016299856,NA
